Origin,CRSElapsedTime,AirTime,Distance,Year,IsWeekend,Season,CRSArr_TimeOfDay,CRSDep_TimeOfDay,dest_temperature_2m_mean,dest_wind_speed_10m_max,dest_wind_gusts_10m_max,dest_precipitation_sum,dest_rain_sum,dest_snowfall_sum,dest_precipitation_hours,dest_weather_code,dest_temperature_2m_range,origin_temperature_2m_mean,origin_wind_speed_10m_max,origin_wind_gusts_10m_max,origin_precipitation_sum,origin_rain_sum,origin_snowfall_sum,origin_precipitation_hours,origin_weather_code,origin_temperature_2m_range,airline_name,SinMonth,CosMonth,SinDay,CosDay
SFO,323.0,298.0,2521.0,2024,0,Fall,Morning,Night,6.2,9.7,37.1,0.0,0.0,0.0,0.0,1,15.0,17.7,18.9,36.7,0.0,0.0,0.0,0.0,3,19.8,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.0,1.0
JAX,125.0,97.0,742.0,2022,0,Fall,Afternoon,Morning,-10.6,10.5,38.5,0.0,0.0,0.0,0.0,3,16.5,21.1,21.7,41.4,0.0,0.0,0.0,0.0,3,5.5,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
ORD,136.0,100.0,678.0,2025,0,Summer,Evening,Afternoon,7.3,16.3,51.8,0.0,0.0,0.0,0.0,1,11.799999999999999,30.7,23.1,54.7,0.0,0.0,0.0,0.0,1,9.5,United Air Lines Inc.,1.2246467991473532e-16,-1.0,0.0,1.0
BGR,108.0,86.0,473.0,2024,0,Summer,Afternoon,Afternoon,5.4,10.4,38.5,5.3,4.1,0.84,6.0,75,10.7,25.7,14.7,37.8,0.1,0.1,0.0,1.0,51,17.199999999999996,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306
PVD,87.0,57.0,237.0,2021,0,Fall,Morning,Morning,-16.4,13.0,80.6,0.2,0.0,0.14,2.0,71,10.200000000000001,9.0,27.5,50.0,6.7,6.7,0.0,7.0,63,9.100000000000001,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
DFW,203.0,177.0,1303.0,2023,0,Summer,Morning,Morning,11.4,11.6,40.3,0.0,0.0,0.0,0.0,0,11.8,33.0,26.8,43.9,0.0,0.0,0.0,0.0,3,11.799999999999997,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
DEN,220.0,192.0,1558.0,2020,0,Summer,Evening,Morning,7.3,9.7,40.0,1.0,1.0,0.0,6.0,51,10.899999999999999,25.4,32.1,55.4,0.0,0.0,0.0,0.0,3,16.8,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
LAS,273.0,231.0,2176.0,2023,0,Fall,Morning,Night,-9.8,9.7,23.4,0.0,0.0,0.0,0.0,2,15.7,14.4,10.4,28.8,6.0,6.0,0.0,6.0,63,10.200000000000001,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
MYR,100.0,71.0,473.0,2023,1,Summer,Evening,Evening,13.0,13.9,50.0,0.0,0.0,0.0,0.0,1,10.200000000000001,27.4,21.3,40.0,14.8,14.8,0.0,7.0,65,4.400000000000002,Spirit Air Lines,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
CLT,97.0,68.0,449.0,2023,0,Fall,Night,Night,-6.0,6.8,31.3,6.5,0.0,4.55,13.0,73,8.399999999999999,19.3,14.3,28.4,0.0,0.0,0.0,0.0,3,13.0,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
BTV,99.0,66.0,335.0,2024,0,Fall,Afternoon,Afternoon,-17.2,7.5,17.3,0.0,0.0,0.0,0.0,3,10.9,3.5,19.1,40.0,2.0,2.0,0.0,6.0,53,4.1,Republic Airline,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
CVG,96.0,73.0,507.0,2023,0,Fall,Afternoon,Morning,-7.6,11.8,61.2,0.0,0.0,0.0,0.0,2,10.4,3.9,15.6,34.6,0.0,0.0,0.0,0.0,3,11.0,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763
MSP,155.0,127.0,980.0,2022,1,Summer,Night,Evening,7.6,13.1,66.6,0.0,0.0,0.0,0.0,1,12.1,20.1,15.7,34.2,0.8,0.8,0.0,6.0,51,9.600000000000001,Delta Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
CMH,88.0,62.0,406.0,2023,0,Fall,Afternoon,Morning,2.2,13.3,56.5,0.3,0.3,0.0,1.0,51,12.0,25.4,10.1,25.2,0.0,0.0,0.0,0.0,1,12.999999999999996,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
MCO,150.0,117.0,861.0,2021,1,Summer,Afternoon,Afternoon,2.7,8.8,57.2,0.0,0.0,0.0,0.0,3,9.1,28.4,15.5,36.7,0.0,0.0,0.0,0.0,3,9.600000000000001,Southwest Airlines Co.,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
MSP,155.0,124.0,980.0,2020,1,Fall,Night,Evening,-1.6,7.8,43.2,0.0,0.0,0.0,0.0,0,16.7,16.8,26.0,58.0,0.0,0.0,0.0,0.0,3,10.0,Endeavor Air Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
BDL,79.0,49.0,196.0,2022,0,Winter,Morning,Morning,-14.8,8.1,33.1,0.4,0.0,0.35,2.0,73,11.600000000000001,-2.7,11.3,22.0,0.5,0.0,0.35,5.0,71,7.8999999999999995,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
MSP,151.0,117.0,980.0,2022,1,Summer,Afternoon,Morning,8.3,11.9,48.6,1.6,1.6,0.0,6.0,53,9.2,23.1,10.1,29.2,0.0,0.0,0.0,0.0,3,10.899999999999999,Delta Air Lines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
MIA,167.0,132.0,1013.0,2024,0,Winter,Evening,Afternoon,-15.5,10.5,30.6,0.4,0.0,0.28,2.0,71,14.700000000000001,22.6,11.6,29.9,4.9,4.9,0.0,7.0,61,7.300000000000001,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
MIA,177.0,142.0,1013.0,2023,0,Spring,Night,Evening,-4.1,11.1,63.4,1.8,0.0,1.26,11.0,73,9.299999999999999,24.1,19.5,37.4,0.0,0.0,0.0,0.0,3,12.5,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
MCO,145.0,103.0,861.0,2022,1,Winter,Night,Night,-15.9,10.9,41.0,0.0,0.0,0.0,0.0,0,9.0,15.2,11.2,20.9,0.0,0.0,0.0,0.0,3,10.7,Spirit Air Lines,-2.4492935982947064e-16,1.0,0.8486442574947509,0.5289640103269624
BNA,125.0,96.0,675.0,2023,1,Summer,Afternoon,Morning,8.6,12.2,64.4,0.0,0.0,0.0,0.0,2,9.600000000000001,24.0,12.3,24.5,0.0,0.0,0.0,0.0,3,15.2,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
SJU,238.0,205.0,1576.0,2025,0,Summer,Afternoon,Morning,12.0,14.9,46.4,0.0,0.0,0.0,0.0,0,16.1,27.7,27.4,35.6,0.3,0.3,0.0,1.0,51,3.6999999999999993,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.72479278722912,0.6889669190756866
SEA,310.0,272.0,2378.0,2021,0,Spring,Afternoon,Morning,-5.7,8.6,54.7,0.0,0.0,0.0,0.0,3,7.200000000000001,13.6,12.8,22.7,0.0,0.0,0.0,0.0,2,16.299999999999997,Alaska Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.0,1.0
PIT,73.0,58.0,268.0,2020,0,Spring,Evening,Evening,-11.7,8.6,47.9,0.0,0.0,0.0,0.0,3,8.3,3.3,24.9,56.9,2.8,1.9,0.63,8.0,73,6.1000000000000005,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
DFW,191.0,156.0,1303.0,2020,0,Summer,Night,Evening,5.2,10.5,63.4,0.0,0.0,0.0,0.0,3,10.4,25.2,12.2,27.0,0.8,0.8,0.0,2.0,53,8.399999999999999,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306
SAV,122.0,83.0,629.0,2025,0,Spring,Evening,Evening,-2.0,10.7,36.0,2.1,0.0,1.47,7.0,73,11.5,16.9,12.9,31.0,0.8,0.8,0.0,3.0,51,9.3,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
MIA,170.0,133.0,1013.0,2024,0,Summer,Evening,Afternoon,3.0,9.8,40.3,0.1,0.1,0.0,1.0,51,10.8,26.7,15.5,33.1,0.0,0.0,0.0,0.0,2,9.899999999999999,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
AUS,209.0,197.0,1430.0,2023,0,Spring,Evening,Afternoon,-3.6,9.2,69.5,0.7,0.0,0.49,7.0,71,7.300000000000001,17.3,15.3,28.1,0.2,0.2,0.0,1.0,51,11.1,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
BOS,93.0,57.0,280.0,2025,0,Summer,Morning,Morning,9.7,9.1,35.6,2.7,2.7,0.0,10.0,53,10.7,28.8,15.7,40.7,0.0,0.0,0.0,0.0,3,13.899999999999999,JetBlue Airways,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945
TPA,156.0,124.0,920.0,2024,0,Fall,Evening,Afternoon,-5.0,14.8,68.0,3.2,0.1,2.17,7.0,73,10.600000000000001,21.0,25.8,45.4,0.0,0.0,0.0,0.0,3,4.900000000000002,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306
JAX,136.0,103.0,742.0,2025,1,Winter,Morning,Morning,-18.4,9.3,20.5,0.0,0.0,0.0,0.0,0,15.399999999999999,14.3,10.3,25.6,0.0,0.0,0.0,0.0,3,11.4,Republic Airline,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
PIT,91.0,47.0,268.0,2021,0,Winter,Morning,Morning,-14.6,9.0,37.8,0.0,0.0,0.0,0.0,3,17.9,-0.2,12.3,24.8,0.0,0.0,0.0,0.0,3,10.100000000000001,Republic Airline,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
MDW,115.0,84.0,668.0,2022,0,Spring,Morning,Morning,-0.6,9.0,39.2,2.8,0.3,1.75,9.0,73,11.8,11.6,26.5,47.5,2.7,2.7,0.0,8.0,53,12.100000000000001,Southwest Airlines Co.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
TPA,154.0,135.0,920.0,2023,0,Winter,Morning,Morning,-11.2,10.7,27.7,0.0,0.0,0.0,0.0,3,11.4,12.1,20.2,33.8,0.0,0.0,0.0,0.0,0,6.5,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
DFW,195.0,160.0,1303.0,2020,1,Fall,Afternoon,Morning,5.3,8.6,31.3,0.0,0.0,0.0,0.0,2,11.1,25.0,18.0,33.1,0.0,0.0,0.0,0.0,3,9.0,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
ORF,71.0,47.0,212.0,2021,0,Summer,Evening,Afternoon,6.4,10.1,37.1,1.0,1.0,0.0,6.0,51,12.4,27.3,14.7,28.8,0.2,0.2,0.0,2.0,51,6.600000000000001,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
MIA,169.0,126.0,1013.0,2022,0,Winter,Night,Night,-13.8,8.0,27.7,0.0,0.0,0.0,0.0,3,10.5,22.5,11.7,25.2,1.7,1.7,0.0,8.0,51,8.3,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
BUF,74.0,59.0,279.0,2020,0,Fall,Evening,Evening,-9.6,8.8,32.8,0.0,0.0,0.0,0.0,0,16.4,10.8,22.8,43.9,8.9,8.9,0.0,17.0,55,5.700000000000001,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.0,1.0
PBI,160.0,135.0,951.0,2025,0,Summer,Afternoon,Afternoon,-2.9,8.6,29.9,3.7,0.0,2.59,10.0,73,4.8,24.0,18.2,42.5,10.9,10.9,0.0,15.0,63,4.600000000000001,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
MSP,154.0,131.0,980.0,2024,0,Spring,Morning,Morning,-8.0,8.4,39.2,6.2,0.0,4.34,17.0,73,2.6999999999999993,7.9,24.5,50.4,9.4,9.4,0.0,17.0,61,4.1000000000000005,Delta Air Lines Inc.,0.8660254037844387,-0.49999999999999983,0.0,1.0
BOS,104.0,61.0,280.0,2022,0,Summer,Night,Evening,8.5,8.9,48.2,0.0,0.0,0.0,0.0,3,11.600000000000001,21.0,19.1,39.6,2.3,2.3,0.0,4.0,55,5.899999999999999,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
DCA,61.0,38.0,119.0,2024,1,Winter,Evening,Afternoon,-12.2,16.3,83.2,6.1,0.0,4.27,24.0,73,5.799999999999999,2.5,29.8,59.8,4.3,0.1,2.94,5.0,75,4.3,Republic Airline,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
MCI,161.0,132.0,1038.0,2024,0,Summer,Evening,Afternoon,8.7,10.2,35.3,0.1,0.1,0.0,1.0,51,10.899999999999999,22.9,20.3,41.8,14.1,14.1,0.0,9.0,63,7.300000000000001,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
PBI,159.0,122.0,951.0,2022,0,Spring,Morning,Morning,-2.4,8.7,35.6,0.0,0.0,0.0,0.0,3,11.6,23.8,23.4,38.2,0.1,0.1,0.0,1.0,51,6.600000000000001,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
ORD,127.0,86.0,678.0,2021,0,Fall,Morning,Morning,-10.3,7.8,51.8,0.0,0.0,0.0,0.0,0,11.5,18.1,23.1,46.8,12.9,12.9,0.0,14.0,63,5.299999999999997,United Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
IAH,196.0,166.0,1325.0,2022,1,Summer,Morning,Morning,7.2,5.8,34.9,2.6,2.4,0.14,4.0,71,9.2,29.0,19.0,38.2,0.4,0.4,0.0,1.0,51,10.899999999999999,United Air Lines Inc.,-0.4999999999999998,-0.8660254037844388,0.9377521321470804,0.3473052528448203
TPA,156.0,131.0,920.0,2024,0,Summer,Evening,Afternoon,6.4,9.1,31.0,0.9,0.9,0.0,4.0,51,9.8,27.4,14.2,30.2,6.4,6.4,0.0,4.0,63,7.799999999999997,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
MCO,149.0,122.0,861.0,2020,1,Fall,Afternoon,Afternoon,-14.5,10.2,65.2,0.0,0.0,0.0,0.0,1,11.900000000000002,21.6,8.9,21.6,0.4,0.4,0.0,3.0,51,7.699999999999999,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.9377521321470804,0.3473052528448203
DTW,99.0,74.0,453.0,2025,0,Summer,Afternoon,Afternoon,-2.1,10.0,33.5,0.0,0.0,0.0,0.0,3,13.600000000000001,18.0,16.3,40.3,29.4,29.4,0.0,14.0,63,9.5,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
BOS,100.0,62.0,280.0,2023,0,Winter,Morning,Morning,-4.7,6.1,56.9,1.9,0.0,1.33,15.0,73,6.299999999999999,12.3,24.4,42.1,0.0,0.0,0.0,0.0,3,6.199999999999999,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
BNA,110.0,86.0,675.0,2020,0,Winter,Night,Night,-19.7,9.3,38.9,0.0,0.0,0.0,0.0,1,15.5,16.2,15.9,46.1,2.6,2.6,0.0,16.0,53,7.700000000000001,Southwest Airlines Co.,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
SJU,263.0,226.0,1576.0,2022,0,Summer,Morning,Morning,5.3,7.8,30.6,1.4,1.4,0.0,6.0,53,11.6,28.4,21.3,48.6,0.1,0.1,0.0,1.0,51,6.100000000000001,Frontier Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
SDF,115.0,79.0,576.0,2024,1,Spring,Evening,Evening,-7.1,13.7,61.9,3.3,0.1,2.24,10.0,75,9.799999999999999,16.1,25.5,53.3,0.4,0.4,0.0,2.0,51,13.3,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.8486442574947509,0.5289640103269624
PIT,82.0,45.0,268.0,2020,0,Winter,Morning,Morning,-16.1,5.8,24.1,1.7,0.0,1.19,12.0,71,5.9,2.9,19.8,46.4,1.0,0.0,0.7,2.0,73,5.5,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.0,1.0
ORD,119.0,83.0,678.0,2020,0,Fall,Afternoon,Morning,3.3,11.3,66.2,2.4,2.4,0.0,7.0,55,7.5,22.9,34.9,68.8,0.0,0.0,0.0,0.0,3,11.3,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
ORD,128.0,87.0,678.0,2024,0,Summer,Night,Night,8.1,10.5,41.4,0.0,0.0,0.0,0.0,0,12.5,20.5,20.2,49.0,0.0,0.0,0.0,0.0,3,7.0,United Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
RDU,89.0,61.0,337.0,2022,1,Summer,Afternoon,Morning,6.8,7.9,51.5,2.3,2.3,0.0,4.0,61,11.200000000000001,25.6,11.8,22.7,0.1,0.1,0.0,1.0,51,13.299999999999997,Republic Airline,1.2246467991473532e-16,-1.0,0.8486442574947509,0.5289640103269624
MCO,146.0,117.0,861.0,2020,0,Winter,Morning,Morning,-17.0,6.8,44.6,0.0,0.0,0.0,0.0,0,5.899999999999999,21.9,23.5,45.4,0.2,0.2,0.0,2.0,51,6.400000000000002,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763
JAX,125.0,101.0,742.0,2024,0,Spring,Morning,Morning,-14.6,13.1,58.7,1.4,0.0,0.98,6.0,73,15.899999999999999,16.7,9.6,18.7,0.0,0.0,0.0,0.0,3,14.8,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306
BNA,123.0,94.0,675.0,2021,1,Winter,Evening,Afternoon,-20.6,6.9,18.0,0.2,0.0,0.14,2.0,71,6.600000000000001,14.8,12.5,29.5,0.9,0.9,0.0,6.0,51,6.699999999999999,Republic Airline,-2.4492935982947064e-16,1.0,0.9377521321470804,0.3473052528448203
EYW,180.0,160.0,1121.0,2020,0,Winter,Evening,Afternoon,-14.7,13.0,76.7,2.3,0.0,1.61,14.0,73,15.299999999999999,25.2,28.4,37.4,0.2,0.2,0.0,2.0,51,0.9000000000000021,Republic Airline,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
PIT,74.0,89.0,268.0,2021,1,Summer,Evening,Afternoon,9.5,10.1,45.0,1.2,1.2,0.0,4.0,53,11.7,22.3,19.1,49.3,7.6,7.6,0.0,13.0,61,5.5,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
CLT,92.0,70.0,449.0,2024,1,Winter,Night,Evening,-18.2,8.9,45.0,0.0,0.0,0.0,0.0,3,5.300000000000001,-3.6,16.6,34.9,0.0,0.0,0.0,0.0,2,11.7,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
BNA,122.0,84.0,675.0,2021,1,Fall,Evening,Evening,-15.1,9.4,69.5,0.0,0.0,0.0,0.0,3,16.5,3.6,14.8,29.9,0.0,0.0,0.0,0.0,3,13.9,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
ORD,131.0,90.0,678.0,2023,1,Fall,Night,Evening,-5.6,9.1,23.8,0.0,0.0,0.0,0.0,1,16.9,20.8,9.1,17.6,0.0,0.0,0.0,0.0,0,11.899999999999999,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
TPA,151.0,122.0,920.0,2024,0,Winter,Evening,Evening,-19.1,12.6,33.8,0.0,0.0,0.0,0.0,0,17.2,15.5,13.5,26.3,0.0,0.0,0.0,0.0,3,11.399999999999999,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
ORD,119.0,84.0,678.0,2020,0,Fall,Morning,Morning,-11.1,8.8,31.7,0.0,0.0,0.0,0.0,0,15.5,5.5,18.1,38.5,0.8,0.8,0.0,5.0,51,8.6,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945
DFW,187.0,150.0,1303.0,2024,0,Winter,Morning,Morning,-15.2,9.5,39.6,0.9,0.0,0.63,5.0,73,13.5,12.8,11.5,22.7,0.0,0.0,0.0,0.0,3,14.200000000000001,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
LAS,283.0,241.0,2176.0,2021,1,Spring,Afternoon,Morning,1.9,8.9,44.6,0.0,0.0,0.0,0.0,3,10.6,24.8,19.3,36.0,0.0,0.0,0.0,0.0,1,15.0,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.9377521321470804,0.3473052528448203
DEN,208.0,183.0,1558.0,2022,0,Winter,Morning,Night,-19.2,10.0,29.2,0.0,0.0,0.0,0.0,0,16.299999999999997,1.3,16.6,26.3,0.0,0.0,0.0,0.0,3,14.1,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
CHS,114.0,83.0,550.0,2022,0,Summer,Night,Evening,13.0,11.1,59.0,0.0,0.0,0.0,0.0,1,13.5,28.1,16.7,29.5,4.1,4.1,0.0,6.0,63,7.9999999999999964,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
JAX,132.0,104.0,742.0,2023,0,Fall,Afternoon,Morning,-0.6,8.4,29.5,0.4,0.1,0.21,2.0,71,13.6,24.6,15.3,33.5,1.7,1.7,0.0,6.0,53,6.599999999999998,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
DFW,180.0,163.0,1303.0,2020,0,Winter,Evening,Afternoon,-6.8,9.7,49.0,1.5,0.0,1.05,9.0,71,9.6,9.1,14.8,23.4,0.0,0.0,0.0,0.0,0,14.599999999999998,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
CLT,95.0,76.0,449.0,2022,1,Summer,Afternoon,Afternoon,6.8,6.0,24.8,3.6,3.6,0.0,7.0,53,6.6,26.9,8.6,33.5,0.8,0.8,0.0,2.0,53,10.7,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.8486442574947509,0.5289640103269624
IAH,194.0,161.0,1325.0,2021,0,Fall,Evening,Afternoon,-16.4,13.0,80.6,0.2,0.0,0.14,2.0,71,10.200000000000001,12.9,17.2,30.6,0.0,0.0,0.0,0.0,3,9.599999999999998,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
MDW,115.0,93.0,668.0,2024,0,Summer,Morning,Morning,13.3,11.4,39.2,0.0,0.0,0.0,0.0,2,12.399999999999999,23.6,26.0,53.3,13.7,13.7,0.0,12.0,63,7.300000000000001,Southwest Airlines Co.,-0.4999999999999998,-0.8660254037844388,0.0,1.0
CHS,106.0,76.0,550.0,2023,0,Summer,Afternoon,Morning,8.0,9.1,37.1,0.0,0.0,0.0,0.0,2,13.1,23.1,16.2,29.9,0.3,0.3,0.0,2.0,51,7.700000000000003,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
PHX,262.0,217.0,2075.0,2020,0,Spring,Morning,Night,-8.9,8.6,44.6,0.0,0.0,0.0,0.0,3,13.8,11.7,23.1,49.3,8.7,8.7,0.0,6.0,63,8.100000000000001,American Airlines Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
ATL,122.0,85.0,666.0,2023,0,Fall,Morning,Morning,-2.2,11.1,38.9,4.1,0.0,2.87,11.0,75,7.3999999999999995,16.9,17.5,29.5,1.7,1.7,0.0,7.0,53,3.3000000000000007,Delta Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
MIA,159.0,135.0,1013.0,2021,0,Winter,Afternoon,Afternoon,-15.8,10.4,42.1,0.0,0.0,0.0,0.0,1,15.799999999999999,23.5,16.1,31.7,0.6,0.6,0.0,3.0,51,7.100000000000001,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.72479278722912,0.6889669190756866
ORF,61.0,41.0,212.0,2024,0,Fall,Morning,Morning,-6.4,8.4,27.4,0.0,0.0,0.0,0.0,2,12.3,19.8,19.4,36.0,0.0,0.0,0.0,0.0,3,9.900000000000002,PSA Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
TPA,156.0,121.0,920.0,2023,0,Fall,Night,Evening,-4.6,11.3,42.8,0.0,0.0,0.0,0.0,3,11.899999999999999,25.0,23.2,43.2,0.0,0.0,0.0,0.0,3,9.399999999999999,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
PIT,73.0,46.0,268.0,2020,0,Spring,Evening,Evening,-14.2,6.9,23.0,0.9,0.0,0.63,5.0,73,12.2,11.3,25.2,70.6,8.9,8.9,0.0,12.0,61,4.299999999999999,PSA Airlines Inc.,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
PHX,265.0,229.0,2075.0,2024,0,Spring,Morning,Night,-3.0,11.2,35.3,0.0,0.0,0.0,0.0,3,18.2,16.7,16.6,30.6,0.0,0.0,0.0,0.0,3,15.6,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.0,1.0
CLE,87.0,58.0,363.0,2022,0,Summer,Afternoon,Morning,12.7,10.5,35.6,0.0,0.0,0.0,0.0,0,12.399999999999999,25.5,21.2,38.5,11.1,11.1,0.0,8.0,63,9.100000000000001,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.72479278722912,0.6889669190756866
CLT,102.0,65.0,449.0,2025,0,Spring,Morning,Morning,6.2,12.8,40.0,1.9,1.9,0.0,3.0,61,15.7,17.9,16.9,40.0,0.0,0.0,0.0,0.0,3,14.299999999999999,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
DTW,107.0,71.0,453.0,2024,0,Spring,Morning,Morning,-16.9,6.9,25.6,1.7,0.0,1.19,12.0,71,7.500000000000002,1.1,15.5,35.3,0.2,0.2,0.0,2.0,51,9.6,Endeavor Air Inc.,1.0,6.123233995736766e-17,0.72479278722912,0.6889669190756866
BOS,103.0,54.0,280.0,2021,0,Winter,Evening,Evening,-15.5,8.8,26.6,0.0,0.0,0.0,0.0,3,15.399999999999999,5.3,20.4,35.3,0.0,0.0,0.0,0.0,3,7.999999999999999,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
